first_name,last_name,nickname,wins,losses,draws,belt,height_cm,weight_lbs,reach_in,stance,dob,url,reach,weight,elo
Austin,Arnett,,16,6,0,False,183,145,72.0,Orthodox,"Oct 22, 1991",http://ufcstats.com/fighter-details/bf0e700106d00e55,72,145,1464
Ricardo,Arona,The Brazilian Tiger,14,5,0,False,180,205,,Orthodox,"Jul 17, 1978",http://ufcstats.com/fighter-details/05fbfe628658c538,,205,1500
Eli,Aronov,The Israeli Tank,6,1,0,False,178,185,72.0,Orthodox,"Jun 06, 1996",http://ufcstats.com/fighter-details/a90c200c3fbb22c4,72,185,1500
Chalid,Arrab,Die Faust,7,3,0,False,180,205,,Orthodox,"May 28, 1975",http://ufcstats.com/fighter-details/770b9d4813c25902,,205,1500
Akbarh,Arreola,El Caballero,23,11,1,False,178,155,71.0,Southpaw,"Jan 14, 1983",http://ufcstats.com/fighter-details/c136b2a8852da5bd,71,155,1465
Antonio,Arroyo,,9,5,0,False,190,185,73.0,Orthodox,"Jul 01, 1989",http://ufcstats.com/fighter-details/61fb8098ccf81c7f,73,185,1442
Matt,Arroyo,No Regard,3,3,0,False,178,170,72.0,Orthodox,"Sep 01, 1982",http://ufcstats.com/fighter-details/de62052b2ede65ba,72,170,1479
Gilles,Arsene,,1,1,0,False,175,190,,Southpaw,,http://ufcstats.com/fighter-details/2dea80c069847321,,190,1500
Veta,Arteaga,,3,1,0,False,170,125,,,,http://ufcstats.com/fighter-details/91e3388e69060e69,,125,1500
Cesar,Arzamendia,Goku,8,3,0,False,180,155,,Orthodox,"Jan 31, 1991",http://ufcstats.com/fighter-details/49f78022126bf4a4,,155,1460
Kai,Asakura,,21,5,0,False,173,125,69.0,Orthodox,"Oct 31, 1993",http://ufcstats.com/fighter-details/d33da8a3d82bdb62,69,125,1489
Teddy,Ash,Bear,14,5,0,False,185,185,73.0,Switch,"Dec 27, 1989",http://ufcstats.com/fighter-details/a373085066dbfb54,73,185,1500
Arman,Ashimov,Mustafa Ozturik,11,3,1,False,168,125,,,"Jan 14, 1992",http://ufcstats.com/fighter-details/d26a0988c9dc9886,,125,1500
Yanal,Ashmouz,Red Fox,8,2,0,False,175,155,69.0,Orthodox,"Mar 31, 1995",http://ufcstats.com/fighter-details/c739c2995a275314,69,155,1500
Jinensibieke,Asikeerbai,,36,11,0,False,168,155,69.0,Orthodox,"Jul 10, 1988",http://ufcstats.com/fighter-details/4eccb78d628b2238,69,155,1500
,Asjabharan,,7,6,0,False,168,135,,,"Jul 31, 1992",http://ufcstats.com/fighter-details/8be9deb7d6b36354,,135,1500
Askar,Askar,AK-47,11,1,0,False,170,145,69.0,Orthodox,"Aug 19, 1994",http://ufcstats.com/fighter-details/2abc414136504554,69,145,1500
Askar,Askarov,Bullet,14,1,1,False,168,125,67.0,Orthodox,"Oct 09, 1992",http://ufcstats.com/fighter-details/b1d19449397541dc,67,125,1548
Cyril,Asker,Silverback,9,4,0,False,183,247,74.0,Orthodox,"Dec 24, 1985",http://ufcstats.com/fighter-details/9be6020024133293,74,247,1480
Khusein,Askhabov,Nohcho,23,1,0,False,173,145,69.0,Orthodox,"Feb 13, 1995",http://ufcstats.com/fighter-details/5c10da56d712ac9c,69,145,1479
Scott,Askham,,14,4,0,False,190,185,75.0,Southpaw,"May 20, 1988",http://ufcstats.com/fighter-details/06827d70c53ff0d9,75,185,1462
Ben,Askren,Funky,19,2,0,False,180,170,73.0,Orthodox,"Jul 18, 1984",http://ufcstats.com/fighter-details/0b31f87be71ebbb1,73,170,1500
Ibo,Aslan,The Last Ottoman,14,2,0,False,190,205,77.0,Orthodox,"Apr 23, 1996",http://ufcstats.com/fighter-details/6e8f1bcdda94ff45,77,205,1513
Tom,Aspinall,,15,3,0,True,196,256,78.0,Orthodox,"Apr 11, 1993",http://ufcstats.com/fighter-details/399afbabc02376b5,78,256,1649
Bruno,Assis,Brunao,8,4,0,False,188,185,,Orthodox,"May 23, 1992",http://ufcstats.com/fighter-details/ff222167cce02919,,185,1500
Junior,Assuncao,,16,6,0,False,175,145,72.0,Orthodox,"Jun 24, 1981",http://ufcstats.com/fighter-details/d0d7160824278840,72,145,1483
Raphael,Assuncao,,28,10,0,False,165,135,66.0,Orthodox,"Jul 19, 1982",http://ufcstats.com/fighter-details/2f13e4020cea5b38,66,135,1559
Michael,Aswell,The Texas Kid,10,3,0,False,173,155,69.0,Orthodox,"Sep 27, 2000",http://ufcstats.com/fighter-details/01c9e4013afce141,69,155,1480
Bazigit,Atajev,Volk,17,1,0,False,185,230,,Orthodox,,http://ufcstats.com/fighter-details/fd7acf42bd6e7e95,,230,1500
Rich,Attonito,The Raging Bull,10,5,0,False,178,170,72.0,Orthodox,"Jun 16, 1977",http://ufcstats.com/fighter-details/210935fd21670f6d,72,170,1515
Olivier,Aubin-Mercier,The Canadian Gangster,11,5,0,False,175,155,70.0,Southpaw,"Feb 23, 1989",http://ufcstats.com/fighter-details/55ee431411ccf07a,70,155,1525
Pat,Audinwood,Awesomely Awesome,11,2,1,False,183,155,,Orthodox,"Apr 16, 1986",http://ufcstats.com/fighter-details/196ed28337adc630,,155,1462
Jose,Augusto,Gugu,6,2,0,False,190,251,,,"Mar 28, 1992",http://ufcstats.com/fighter-details/4d3b08ab127c7585,,251,1500
Marcus,Aurelio,Maximus,22,10,0,False,178,155,74.0,Orthodox,"Aug 18, 1973",http://ufcstats.com/fighter-details/04643fd03d9159cc,74,155,1465
David,Avellan,,2,1,0,False,175,185,,Orthodox,,http://ufcstats.com/fighter-details/956dcac65e7b34d6,,185,1500
Blas,Avena,The Disciple,8,7,0,False,183,170,74.0,Orthodox,"Jun 30, 1983",http://ufcstats.com/fighter-details/8753e125f4499816,74,170,1500
Levi,Avera,,18,15,0,False,185,170,,,"May 17, 1982",http://ufcstats.com/fighter-details/ba5c6eeb8ef45f5c,,170,1500
Anthony,Avila,,13,5,0,False,170,145,,,"Dec 29, 1988",http://ufcstats.com/fighter-details/033d19259f589457,,145,1500
Chris,Avila,,5,4,0,False,178,145,,Orthodox,"Jan 16, 1993",http://ufcstats.com/fighter-details/4665cbf36b08193b,,145,1459
Julia,Avila,Raging Panda,9,4,0,False,170,135,68.0,Orthodox,"May 11, 1988",http://ufcstats.com/fighter-details/86d9dbe1bfcbade7,68,135,1493
Saad,Awad,Assassin,20,9,0,False,180,155,,,"Jun 07, 1983",http://ufcstats.com/fighter-details/da603332ad41f165,,155,1500
Javy,Ayala,Eye Candy,10,5,0,False,185,265,,,"Aug 20, 1988",http://ufcstats.com/fighter-details/26387c19f32dda0f,,265,1500
Jessin,Ayari,,16,6,0,False,183,155,73.0,Orthodox,"May 31, 1992",http://ufcstats.com/fighter-details/6eaec40f724852f4,73,155,1462
Abu,Azaitar,Captain Morocco,14,4,1,False,175,185,76.0,Orthodox,"Mar 10, 1986",http://ufcstats.com/fighter-details/46d0a888d87d91ac,76,185,1476
Ottman,Azaitar,Bulldozer,13,3,0,False,173,155,71.0,Switch,"Feb 20, 1990",http://ufcstats.com/fighter-details/ee18ff42063174df,71,155,1477
Luiz,Azeredo,,15,10,0,False,175,154,,Orthodox,"Jun 10, 1976",http://ufcstats.com/fighter-details/063649e21bc9d6d5,,154,1500
Luciano,Azevedo,,17,9,1,False,190,161,,Orthodox,"Jun 25, 1981",http://ufcstats.com/fighter-details/9bcfb40dbcd50568,,161,1500
Hunter,Azure,,9,2,0,False,173,145,69.0,Orthodox,"Mar 02, 1992",http://ufcstats.com/fighter-details/2af2f2e26c4c0402,69,145,1502
Niklas,Backstrom,,11,3,0,False,185,145,,Orthodox,"Aug 22, 1989",http://ufcstats.com/fighter-details/39cc64bf0a269db9,,145,1480
Seth,Baczynski,The Polish Pistola,20,14,0,False,190,170,75.0,Orthodox,"Oct 26, 1981",http://ufcstats.com/fighter-details/fd5b6598a3b70c0a,75,170,1480
Abdul Azeem,Badakhshi,The Afghan Lion,13,3,0,False,,145,,,,http://ufcstats.com/fighter-details/968764372c49eab6,,145,1500
Ryan,Bader,Darth,23,5,0,False,188,205,74.0,Orthodox,"Jun 07, 1983",http://ufcstats.com/fighter-details/c0ab242c40decc55,74,205,1670
Izabela,Badurek,,6,3,0,False,165,115,,Orthodox,"Jul 11, 1991",http://ufcstats.com/fighter-details/4fcf6e0c4e0e6664,,115,1480
Miguel,Baeza,Caramel Thunder,10,4,0,False,188,170,74.0,Orthodox,"Aug 23, 1992",http://ufcstats.com/fighter-details/82d4c957649faf9b,74,170,1480
Ali,Bagautinov,Puncher,15,6,0,False,163,125,65.0,Orthodox,"Jun 10, 1985",http://ufcstats.com/fighter-details/3dd92ff9fb0412b3,65,125,1529
Mehdi,Baghdad,The Sultan,11,5,0,False,185,155,,Orthodox,"Apr 13, 1985",http://ufcstats.com/fighter-details/e4d2564ea0e34e2b,,155,1465
Melsik,Baghdasaryan,The Gun,8,3,0,False,175,145,70.0,Southpaw,"Jan 28, 1992",http://ufcstats.com/fighter-details/a52bc1e62cf0b7c6,70,145,1517
Siyar,Bahadurzada,The Great,24,8,1,False,180,170,73.0,Orthodox,"Apr 17, 1984",http://ufcstats.com/fighter-details/aec185309b4843d0,73,170,1505
Ignacio,Bahamondes,La Jaula,17,6,0,False,190,155,75.0,Orthodox,"Aug 27, 1997",http://ufcstats.com/fighter-details/e4a47b07044ddd72,75,155,1560
Jordan,Bailey,,6,3,0,False,175,145,,,,http://ufcstats.com/fighter-details/34dbcd4dbaf21a36,,145,1500
Shamar,Bailey,,16,11,0,False,175,155,75.0,Southpaw,"Sep 22, 1982",http://ufcstats.com/fighter-details/e2b8186b618b00c4,75,155,1481
Bryan,Baker,The Beast,18,5,0,False,190,185,,Orthodox,"Oct 13, 1985",http://ufcstats.com/fighter-details/898337ef520fe4d3,,185,1500
Scott,Baker,,1,1,0,False,183,210,,,,http://ufcstats.com/fighter-details/7d5b12de1625984e,,210,1479
Jin,Bala,,23,3,0,False,175,155,,,,http://ufcstats.com/fighter-details/371efa53bd0cf669,,155,1500
,Balajin,The Snow Leopard,23,4,0,False,175,145,72.0,Orthodox,"Mar 31, 1992",http://ufcstats.com/fighter-details/e626e92a8f2a9737,72,145,1500
Oluwale,Bamgbose,Holy War Angel,6,4,0,False,180,185,78.0,Switch,"Aug 04, 1987",http://ufcstats.com/fighter-details/04b39f4e8eb59d7c,78,185,1445
Stephen,Banaszak,,5,5,0,False,183,145,,,"Dec 07, 1990",http://ufcstats.com/fighter-details/4c4b44e3cf5815b3,,145,1500
Marcin,Bandel,Bomba,15,7,0,False,178,155,,Orthodox,"Oct 10, 1989",http://ufcstats.com/fighter-details/5c2ce761399dc9c5,,155,1461
Humberto,Bandenay,,14,7,0,False,180,145,71.0,Southpaw,"Sep 04, 1994",http://ufcstats.com/fighter-details/2c2caf2f2bab9df5,71,145,1461
Tae Hyun,Bang,Supernatural,18,10,0,False,175,155,71.0,Switch,"Apr 15, 1983",http://ufcstats.com/fighter-details/9a2d3567abc02e34,71,155,1483
Yohan,Banks,,2,1,0,False,,,,,,http://ufcstats.com/fighter-details/c50ea21fe9ef478d,,,1500
Shauna,Bannon,Mama B,7,1,0,False,165,115,65.0,Switch,"Oct 23, 1993",http://ufcstats.com/fighter-details/9c442aaf149ea982,65,115,1521
Antonio,Banuelos,,20,11,1,False,165,135,63.0,Orthodox,"Sep 23, 1979",http://ufcstats.com/fighter-details/9ddfb3369a3b0394,63,135,1480
Iwo,Baraniewski,,5,0,0,False,,205,,,"Nov 20, 1998",http://ufcstats.com/fighter-details/1c23ec2f1b71be40,,205,1500
Renan,Barao,The Baron,34,9,0,False,168,145,70.0,Orthodox,"Jan 31, 1987",http://ufcstats.com/fighter-details/2c99576fefe53c7c,70,145,1482
Junior,Barata,,9,3,1,False,178,170,,Orthodox,"Jan 25, 1982",http://ufcstats.com/fighter-details/06dced58ca24a6bd,,170,1500
Maycee,Barber,The Future,14,2,0,False,165,125,65.0,Switch,"May 18, 1998",http://ufcstats.com/fighter-details/6a740daf1b279661,65,125,1628
Bryan,Barberena,Bam Bam,18,12,0,False,183,185,72.0,Southpaw,"May 03, 1989",http://ufcstats.com/fighter-details/a331233f597090a5,72,185,1494
Dani,Barbir,,7,0,0,False,,185,,,,http://ufcstats.com/fighter-details/d4baaa0630bf5798,,185,1500
Dione,Barbosa,The Witch,8,3,0,False,168,125,66.0,Orthodox,"May 08, 1992",http://ufcstats.com/fighter-details/27b388f0aab49780,66,125,1519
Marcio,Barbosa,Ticoto,16,2,0,False,,145,,,"May 22, 1998",http://ufcstats.com/fighter-details/c85bad793cd14e28,,145,1500
Edson,Barboza,Junior,24,12,0,False,180,155,75.0,Orthodox,"Jan 21, 1986",http://ufcstats.com/fighter-details/64a50dad704d1d49,75,155,1581
Raoni,Barcelos,,20,5,0,False,170,135,67.0,Orthodox,"May 01, 1987",http://ufcstats.com/fighter-details/b9f28e7045fdfce7,67,135,1580
Daniel,Barez,,17,7,0,False,168,125,66.0,Orthodox,"Dec 10, 1988",http://ufcstats.com/fighter-details/e8fe9c15d348e778,66,125,1482
Danny,Barlow,LeftHand2God,9,1,0,False,188,170,79.0,Southpaw,"Aug 02, 1995",http://ufcstats.com/fighter-details/b7c5eb7cdbac6a63,79,170,1518
Luke,Barnatt,The Bigslow,13,4,0,False,198,185,77.0,Orthodox,"Apr 13, 1988",http://ufcstats.com/fighter-details/172c2135e70f87b7,77,185,1495
James,Barnes,Mooka,14,5,0,False,173,135,71.0,Orthodox,"May 28, 1982",http://ufcstats.com/fighter-details/c06a5c95f1169c0b,71,135,1500
Nick,Barnes,,11,2,0,False,180,170,,,,http://ufcstats.com/fighter-details/78a5eea49638685d,,170,1500
Shonte,Barnes,Shyne,6,2,1,False,180,185,76.0,Southpaw,"Feb 09, 1987",http://ufcstats.com/fighter-details/e575b6ff678c1aca,76,185,1500
Chris,Barnett,Beastboy,23,9,0,False,175,265,75.0,Orthodox,"Jun 14, 1986",http://ufcstats.com/fighter-details/7a5e8c94a86f9895,75,265,1482
Josh,Barnett,The Warmaster,35,8,0,False,190,250,78.0,Orthodox,"Nov 10, 1977",http://ufcstats.com/fighter-details/ad3f53c454cbbead,78,250,1587
Chris,Barnhizer,,2,3,0,False,,,,,,http://ufcstats.com/fighter-details/91e69a1c3c87325b,,,1500
David,Baron,,17,4,1,False,168,155,,Switch,"Feb 15, 1973",http://ufcstats.com/fighter-details/80c0bed43da0e27b,,155,1480
Phil,Baroni,The New York Bad Ass,15,18,0,False,175,170,72.0,Orthodox,"Apr 16, 1976",http://ufcstats.com/fighter-details/1652f3213655b935,72,170,1435
Dan,Barrera,The Fireman,3,1,0,False,175,170,,Orthodox,"Dec 23, 1980",http://ufcstats.com/fighter-details/f12f979b657ab876,,170,1480
Carlos,Barreto,,14,9,0,False,193,230,,Orthodox,,http://ufcstats.com/fighter-details/a220be6d41d6f97d,,230,1479
Jose,Barreto,,0,1,0,False,,185,,Southpaw,,http://ufcstats.com/fighter-details/c32eab6c2119e989,,185,1500
Peter,Barrett,Slippery,11,5,0,False,178,145,73.0,Southpaw,"Aug 10, 1986",http://ufcstats.com/fighter-details/d21113c9ff3788ae,73,145,1463
Marc-Andre,Barriault,Powerbar,17,9,0,False,185,185,74.0,Orthodox,"Feb 18, 1990",http://ufcstats.com/fighter-details/8e9eb3fc86db0f7d,74,185,1483
David,Barrios,,4,8,0,False,168,145,,,,http://ufcstats.com/fighter-details/e6015889f50075d2,,145,1500
Alexandre,Barros,Baixinho,22,11,0,False,175,170,,Southpaw,"Nov 19, 1976",http://ufcstats.com/fighter-details/8fd1f27e86661ede,,170,1483
Ricardo,Barros,,2,2,0,False,185,205,,,"Mar 22, 1976",http://ufcstats.com/fighter-details/d26394fc0e8e880a,,205,1500
Francimar,Barroso,Bodao,19,7,0,False,185,205,75.0,Orthodox,"Feb 28, 1980",http://ufcstats.com/fighter-details/b69f24c500d783e7,75,205,1493
Dean,Barry,The Sniper,4,2,0,False,178,170,72.0,Orthodox,"Jul 03, 1992",http://ufcstats.com/fighter-details/a6f3d15cb84334bb,72,170,1479
Pat,Barry,HD,8,7,0,False,180,235,74.0,Orthodox,"Jul 07, 1979",http://ufcstats.com/fighter-details/658c3465581ae46b,74,235,1467
Enrique,Barzola,El Fuerte,17,5,2,False,170,145,70.0,Orthodox,"Apr 28, 1989",http://ufcstats.com/fighter-details/be0b310a12eb80b4,70,145,1546
Farid,Basharat,Ferocious,13,0,0,False,173,135,71.0,Orthodox,"Aug 02, 1997",http://ufcstats.com/fighter-details/a09ed60aa67a3f67,71,135,1577
Javid,Basharat,The Snow Leopard,14,2,0,False,175,135,69.0,Orthodox,"Sep 07, 1995",http://ufcstats.com/fighter-details/bbab3baf66128ae2,69,135,1519
Austin,Bashi,,13,1,0,False,168,145,70.0,Orthodox,"Sep 29, 2001",http://ufcstats.com/fighter-details/d3f89fa685bd8420,70,145,1482
Stephen,Bass,Bigfish,11,2,0,False,175,145,,Orthodox,"Nov 14, 1982",http://ufcstats.com/fighter-details/1cecc8fe6748a532,,145,1480
Sean,Bassett,,0,4,0,False,,155,,,,http://ufcstats.com/fighter-details/2c733e059462c1dc,,155,1500
Ryan,Bastianelli,Relentless,6,7,0,False,165,135,,,,http://ufcstats.com/fighter-details/29508aff4d93cbbe,,135,1500
Shayna,Baszler,The Queen of Spades,15,11,0,False,170,135,,Orthodox,"Aug 08, 1980",http://ufcstats.com/fighter-details/8ef4a91ac694b7ce,,135,1464
Namsrai,Batbayar,Steppe Warrior,8,1,0,False,163,125,68.0,Orthodox,"Dec 29, 2000",http://ufcstats.com/fighter-details/e1f8beeb6d2d871a,68,125,1500
Bahatebole,Batebolati,Lion King,10,1,1,False,173,170,71.0,Southpaw,"Sep 12, 1997",http://ufcstats.com/fighter-details/8f313e9c3a39c06e,71,170,1500
Michel,Batista,,4,1,0,False,190,260,,Orthodox,"Apr 20, 1984",http://ufcstats.com/fighter-details/34218661c44ed55d,,260,1480
Bryan,Battle,The Butcher,13,2,0,False,185,185,77.0,Orthodox,"Sep 21, 1994",http://ufcstats.com/fighter-details/f626118b6da0e020,77,185,1610
Alan,Baudot,The Black Samourai,8,3,0,False,190,243,79.0,Orthodox,"Feb 01, 1988",http://ufcstats.com/fighter-details/c9a94278df042f46,79,243,1444
Mario,Bautista,,16,2,0,False,175,135,69.0,Switch,"Jul 01, 1993",http://ufcstats.com/fighter-details/bc711b6dd95c1af6,69,135,1649
Chris,Beal,Real Deal,10,5,0,False,170,125,69.0,Orthodox,"Aug 06, 1985",http://ufcstats.com/fighter-details/55f446032177b119,69,125,1473
Donovan,Beard,The Highlight Reel,7,2,0,False,188,185,78.0,Orthodox,"Nov 05, 1989",http://ufcstats.com/fighter-details/3a6ac598320ca7f2,78,185,1500
Rudy,Bears,,16,15,0,False,180,170,,Southpaw,,http://ufcstats.com/fighter-details/74f13066b1417ef3,,170,1500
Salvador,Becerra,,5,2,0,False,175,155,,,,http://ufcstats.com/fighter-details/4fd76e7ba8313457,,155,1500
Ariel,Beck,,4,5,0,False,168,125,66.0,Southpaw,"Sep 16, 1990",http://ufcstats.com/fighter-details/b96939f2b8d88e82,66,125,1480
Jack,Becker,,13,6,0,False,173,155,71.0,Orthodox,"Dec 20, 1992",http://ufcstats.com/fighter-details/b5a379583673510a,71,155,1500
Eric,Bedard,Lucky Strikes,6,7,0,False,188,239,,,"Sep 11, 1984",http://ufcstats.com/fighter-details/ce05955c26c3c090,,239,1500
Jeff,Bedard,Little Popeye,13,3,0,False,168,145,,Orthodox,"Feb 06, 1970",http://ufcstats.com/fighter-details/93bf96be327fcd98,,145,1500
Johnny,Bedford,Brutal,21,13,1,False,178,135,71.0,Orthodox,"Jan 06, 1983",http://ufcstats.com/fighter-details/ffc3e6daaa6da0b7,71,135,1478
Rolando,Bedoya,The Machine,14,4,0,False,180,155,74.0,Orthodox,"Jan 13, 1997",http://ufcstats.com/fighter-details/40a456a25d52ee65,74,155,1445
Chase,Beebe,,24,13,1,False,170,135,67.0,Orthodox,"Mar 29, 1985",http://ufcstats.com/fighter-details/b16a7e6a627e9789,67,135,1500
Lyle,Beerbohm,Fancy Pants,24,3,0,False,178,155,,Southpaw,"Feb 05, 1979",http://ufcstats.com/fighter-details/babc6b5745335f18,,155,1500
Allan,Begosso,Mini,7,2,1,False,165,135,66.0,Orthodox,"Nov 23, 1995",http://ufcstats.com/fighter-details/d6ed764f8b78d32a,66,135,1500
Azamat,Bekoev,Iron,20,3,0,False,183,185,72.0,Orthodox,"Dec 30, 1995",http://ufcstats.com/fighter-details/3bc3f60b21cddc6a,72,185,1541
Mirsad,Bektic,,13,4,0,False,173,145,70.0,Orthodox,"Feb 16, 1991",http://ufcstats.com/fighter-details/cbd3e590a85b18c5,70,145,1528
Diana,Belbita,The Warrior Princess,15,10,0,False,170,125,68.0,Orthodox,"Jun 26, 1996",http://ufcstats.com/fighter-details/d7e40dca3ae125be,68,125,1430
Alan,Belcher,The Talent,18,8,0,False,188,185,75.0,Orthodox,"Apr 24, 1984",http://ufcstats.com/fighter-details/4130a743d9d22163,75,185,1560
Vitor,Belfort,The Phenom,26,14,0,False,183,185,74.0,Southpaw,"Apr 01, 1977",http://ufcstats.com/fighter-details/0ee783aa00e468f0,74,185,1590
Yousri,Belgaroui,,8,3,0,False,196,185,79.0,Orthodox,"Jun 02, 1992",http://ufcstats.com/fighter-details/7674b836ce0698a0,79,185,1500
Rodolfo,Bellato,Trator,12,2,1,False,190,205,75.0,Orthodox,"Feb 05, 1996",http://ufcstats.com/fighter-details/69898645d600abdb,75,205,1518
Danilo,Belluardo,Caterpillar,12,5,0,False,183,155,74.0,Southpaw,"Jul 21, 1994",http://ufcstats.com/fighter-details/c3f6db17cea09ca7,74,155,1460
Joey,Beltran,The Mexicutioner,17,14,0,False,185,185,75.0,Orthodox,"Dec 08, 1981",http://ufcstats.com/fighter-details/46baf0f57edfa4df,75,185,1441
Marco,Beltran,Psycho,8,6,0,False,173,125,69.0,Orthodox,"May 18, 1986",http://ufcstats.com/fighter-details/ec71a892fada28c7,69,125,1490
Joseph,Benavidez,,28,8,0,False,163,125,65.0,Southpaw,"Jul 31, 1984",http://ufcstats.com/fighter-details/80eacd4da0617c57,65,125,1613
Mike,Bencic,Batman,1,2,0,False,183,215,,Orthodox,,http://ufcstats.com/fighter-details/a71feb7ea7592a71,,215,1500
Dave,Beneteau,Dangerous,6,5,1,False,188,250,,Orthodox,,http://ufcstats.com/fighter-details/9fd1f08dd4aec14a,,250,1507
Gabriel,Benitez,Moggly,23,13,0,False,173,155,71.0,Southpaw,"Jun 15, 1988",http://ufcstats.com/fighter-details/436f970c9ea9169c,71,155,1473
Karla,Benitez,,14,11,1,False,160,113,,,,http://ufcstats.com/fighter-details/6104730621ff318d,,113,1500
Benjamin,Bennett,Mr. Alaska,7,1,0,False,183,170,73.0,Switch,"May 08, 1994",http://ufcstats.com/fighter-details/7030c27fc9778964,73,170,1500
Charles,Bennett,Krazy Horse,30,33,2,False,173,155,,Orthodox,"Nov 23, 1979",http://ufcstats.com/fighter-details/8dc4f34c1f50d00d,,155,1500
DeAnna,Bennett,The Argentine Assassin,8,3,1,False,163,125,68.0,Orthodox,"Nov 18, 1984",http://ufcstats.com/fighter-details/404ecb2700844072,68,125,1500
Josh,Bennett,,11,14,0,False,193,259,,Orthodox,,http://ufcstats.com/fighter-details/c3ac8d0da7b05772,,259,1500
Lance,Benoist,,7,2,0,False,180,170,72.0,Southpaw,"Aug 26, 1988",http://ufcstats.com/fighter-details/5431dccc09118234,72,170,1501
Joe,Benoit,,11,4,0,False,175,170,,Orthodox,"Mar 12, 1982",http://ufcstats.com/fighter-details/a30f6d375dea5f9b,,170,1500
Ryan,Benoit,Baby Face,10,8,0,False,165,125,68.0,Orthodox,"Aug 25, 1989",http://ufcstats.com/fighter-details/20999e27ddd94bda,68,125,1445
Pat,Benson,,3,5,3,False,175,155,,,,http://ufcstats.com/fighter-details/a25f3dc0df974597,,155,1500
Len,Bentley,,10,6,0,False,175,155,,,"Nov 30, 1982",http://ufcstats.com/fighter-details/592d23aed850e652,,155,1500
Steve,Berger,The Red Nosed Pitbull,21,23,2,False,180,170,,Orthodox,"May 20, 1973",http://ufcstats.com/fighter-details/21b1132949f2a9b0,,170,1462
Kenneth,Bergh,,8,0,0,False,188,205,74.0,Orthodox,"Jun 26, 1989",http://ufcstats.com/fighter-details/aa8189053b3a8994,74,205,1500
Bret,Bergmark,The Angry Hick,6,1,1,False,175,170,,,"Nov 24, 1973",http://ufcstats.com/fighter-details/2891c9f7b26b26fc,,170,1500
Keith,Berish,Sha Bang Bang,5,1,0,False,183,205,,Orthodox,"Nov 14, 1985",http://ufcstats.com/fighter-details/e3779ef06e98f185,,205,1480
Dennis,Bermudez,The Menace,17,9,0,False,168,155,66.0,Orthodox,"Dec 13, 1986",http://ufcstats.com/fighter-details/6f242453c91a5af0,66,155,1537
Manny,Bermudez,The Bermudez Triangle,14,2,0,False,178,145,71.0,Orthodox,"Jul 16, 1994",http://ufcstats.com/fighter-details/2dc1bc1a02961656,71,145,1510
Talita,Bernardo,,6,4,0,False,163,135,68.0,Orthodox,"Mar 04, 1987",http://ufcstats.com/fighter-details/5b2325cd70dbe2ea,68,135,1463
Dave,Berry,,0,1,0,False,,,,,,http://ufcstats.com/fighter-details/b3bbe88fecd6a0d2,,,1480
Keith,Berry,,15,14,1,False,185,185,,,"Oct 25, 1987",http://ufcstats.com/fighter-details/0b935b9bbbe5fc07,,185,1500
Dieusel,Berto,,0,3,0,False,175,200,,,,http://ufcstats.com/fighter-details/0db70ca89e1c7374,,200,1479
Edson,Berto,Little Tiger,17,12,1,False,168,155,,Orthodox,"Jul 05, 1983",http://ufcstats.com/fighter-details/66766984842c13dc,,155,1500
Allen,Berube,Monstah Lobstah,4,3,0,False,173,155,,Orthodox,"Aug 25, 1974",http://ufcstats.com/fighter-details/aebfb84d1f6d2d8c,,155,1479
